adult,genre_ids,id,original_language,original_title,popularity,release_date,title,vote_average,vote_count,revenue,production_companies,budget
False,[35],9955,en,Blades of Glory,30.597,2007-03-30,Blades of Glory,6.098,1676,118200000.0,"['DreamWorks Pictures', 'MTV Films', 'Red Hour', 'Smart Entertainment']",53000000.0
False,"[53, 28, 80, 18]",9594,en,Double Impact,36.182,1991-07-31,Double Impact,6.098,989,30102717.0,"['Stone Group Pictures', 'Vision International', 'Columbia Pictures']",15000000.0
False,"[18, 53, 27]",48171,en,The Rite,28.792,2011-01-28,The Rite,6.097,1983,96047633.0,"['New Line Cinema', 'Contrafilm', 'Mid Atlantic Films', 'Hungarian National Film Office', 'Rome Film Commission', 'Lazio Film Commission']",37000000.0
False,"[35, 10749]",9029,en,What Happens in Vegas,34.888,2008-05-07,What Happens in Vegas,6.097,2940,219400000.0,"['Penn Station Entertainment', 'Regency Enterprises', '21 Laps Entertainment', 'Dune Entertainment III', 'Mosaic Media Group', '20th Century Fox', 'Monarchy Enterprises B.V.']",35000000.0
False,"[27, 18]",672582,en,The Deep House,24.27,2021-06-30,The Deep House,6.1,915,1900000.0,"['Radar Films', 'Logical Pictures', 'Apollo Films', 'uMedia', 'Forecast Pictures', 'Screen Flanders', 'XYZ Films', 'CNC', 'Blumhouse Television']",0.0
False,"[28, 18, 53]",11123,en,Earthquake,22.681,1974-11-15,Earthquake,6.096,301,79666653.0,"['Universal Pictures', 'The Filmakers Group']",7000000.0
False,[35],708577,it,Come un gatto in tangenziale - Ritorno a Coccia di Morto,7.24,2021-08-14,Like a Cat on a Highway 2,6.095,320,0.0,"['Vision Distribution', 'Wildside', 'Sky Cinema']",0.0
False,"[35, 12, 14]",296100,en,The Night Before,27.45,2015-11-20,The Night Before,6.095,1609,52395996.0,"['Sony Pictures', 'Good Universe', 'Point Grey Pictures', 'Columbia Pictures']",25000000.0
False,"[18, 14, 878]",157834,en,The Zero Theorem,23.587,2013-09-20,The Zero Theorem,6.095,1135,770706.0,"['Le Pacte', 'Zanuck Independent', 'MediaPro Pictures', 'Zephyr Films', 'Picture Perfect Corporation', 'Wild Side Films', 'Voltage Pictures']",8500000.0
False,"[53, 18, 28]",134411,en,Snitch,33.66,2013-02-21,Snitch,6.095,2265,42930462.0,"['Exclusive Media', 'Participant', 'Imagenation Abu Dhabi FZ', 'Front Street Productions', 'Spitfire Pictures', 'Summit Entertainment']",35000000.0
False,"[28, 35]",59108,en,Tower Heist,36.623,2011-11-02,Tower Heist,6.095,2817,152930623.0,"['Universal Pictures', 'Image Entertainment', 'Relativity Media', 'RAT Entertainment']",75000000.0
False,"[10751, 35, 18, 10402, 10770]",27621,en,The Cheetah Girls: One World,15.409,2008-08-22,The Cheetah Girls: One World,6.095,317,0.0,[],0.0
False,"[35, 18, 10749]",7303,en,Maid in Manhattan,56.121,2002-12-13,Maid in Manhattan,6.1,1809,154906693.0,['Red Om Films'],55000000.0
False,"[35, 10749]",4806,en,Runaway Bride,24.828,1999-07-30,Runaway Bride,6.094,1885,309500000.0,"['Paramount', 'Touchstone Pictures', 'Interscope Communications', 'Lakeshore Entertainment']",70000000.0
False,"[878, 12, 28, 35, 10751]",1497,en,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,28.673,1991-03-22,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,6.097,1052,78656813.0,"['Orange Sky Golden Harvest', 'New Line Cinema', 'Mirage Studios']",25000000.0
False,"[18, 14, 878, 53]",198287,en,After the Dark,16.541,2013-07-06,After the Dark,6.093,653,1770376.0,"['An Olive Branch Productions', 'SCTV']",0.0
False,"[878, 35, 53, 27, 9648]",84204,en,Grabbers,21.391,2012-08-10,Grabbers,6.093,424,427335.0,"['High Treason Productions', 'Samson Films', 'Forward Films', 'Nvizible', 'Fís Éireann/Screen Ireland']",0.0
False,"[53, 80]",70577,en,Faces in the Crowd,16.9,2011-10-25,Faces in the Crowd,6.093,470,0.0,"['Minds Eye Entertainment', 'Forecast Pictures', 'Frantic Films Live Action Productions', 'Aura Film Partnership', 'Fierce Entertainment', 'Radar Pictures', 'Voltage Pictures']",15000000.0
False,"[10751, 35, 14]",21972,en,Like Mike,34.496,2002-07-03,Like Mike,6.093,478,62300000.0,"['20th Century Fox', 'Heller Highwater Productions', 'NBA Entertainment', 'Josephson Entertainment', 'Like Mike Productions']",30000000.0
False,"[28, 80]",14362,en,Out for Justice,26.779,1991-04-12,Out for Justice,6.093,409,39673161.0,"['Arnold Kopelson Productions', 'Seagal/Nasso Productions', 'Warner Bros. Pictures']",14000000.0
False,"[80, 18, 9648, 53]",1249,en,Hollywoodland,15.261,2006-08-31,Hollywoodland,6.1,371,16803753.0,"['Focus Features', 'Miramax', 'Back Lot Pictures']",0.0
False,"[18, 10749, 35]",296360,en,Love & Friendship,20.612,2016-05-26,Love & Friendship,6.092,519,21401949.0,"['Amazon Studios', 'Blinder Films', 'Chic Films', 'Westerly Films', 'Revolver Amsterdam']",3000000.0
False,"[53, 28, 80]",127521,en,6 Bullets,19.005,2012-09-11,6 Bullets,6.092,322,0.0,"['Rodin Entertainment', 'Motion Picture Corporation of America']",10000000.0
False,"[35, 18]",595148,en,Irresistible,32.163,2020-07-01,Irresistible,6.091,403,177418.0,"['Focus Features', 'Plan B Entertainment', 'Busboy Productions']",0.0
False,"[35, 28, 80]",339846,en,Baywatch,62.595,2017-05-25,Baywatch,6.091,7735,177900000.0,"['Uncharted', 'Paramount', 'Flynn Picture Company', 'Fremantle Productions', 'Seven Bucks Productions', 'Skydance Media', 'The Montecito Picture Company']",69000000.0
False,"[35, 28]",261392,en,American Ultra,16.378,2015-08-19,American Ultra,6.091,2669,27100000.0,"['Merced Media Partners', 'Lionsgate', 'The Bridge Finance Company', 'Circle of Confusion', 'FilmNation Entertainment', 'Likely Story', 'PalmStar Media', 'Tadmor Entertainment']",28000000.0
False,"[28, 80]",10173,en,Marked for Death,25.118,1990-10-05,Marked for Death,6.1,489,46044400.0,"['Steamroller Productions', 'Victor & Grais Productions', '20th Century Fox']",12000000.0
False,"[28, 12, 37]",57201,en,The Lone Ranger,31.122,2013-07-03,The Lone Ranger,6.09,5632,260500000.0,"['Walt Disney Pictures', 'Jerry Bruckheimer Films', 'Infinitum Nihil', 'Blind Wink']",215000000.0
False,"[53, 80, 18]",190955,en,Blood Ties,35.485,2013-08-22,Blood Ties,6.089,445,2415472.0,"['Chi-Fou-Mi Productions', 'Wild Bunch', 'LGM Productions', 'Les Productions du Trésor', 'Mars Distribution', 'Worldview Entertainment', 'Ciné+', 'M6', 'Caneo Films', 'Grisbi Productions', 'France 4', 'W9', 'Treasure Company', 'Canal+', 'France 3 Cinéma', 'France Télévisions']",25500000.0
False,[18],70821,en,Cyberbully,11.049,2011-07-17,Cyberbully,6.089,463,0.0,['Muse Entertainment'],0.0
False,"[35, 28, 12]",35056,en,Date Night,39.34,2010-04-08,Date Night,6.089,2719,152300000.0,"['Dune Entertainment', '21 Laps Entertainment', '20th Century Fox']",55000000.0
False,"[18, 27, 53]",12526,en,Bug,19.054,2006-11-11,Bug,6.089,500,8095658.0,"['LIFT Productions', 'DMK Mediafonds International', 'Inferno Distribution']",4000000.0
False,"[27, 53]",10832,fr,Ils,14.088,2006-07-19,Them,6.089,497,2727971.0,"['Eskwad', 'StudioCanal', 'Castel Film', 'CinéCinéma', 'Canal+']",0.0
False,"[27, 53, 9648]",4970,en,Gothika,33.061,2003-11-21,Gothika,6.089,2182,141591324.0,['Dark Castle Entertainment'],40000000.0
False,[35],2665,en,Airplane II: The Sequel,25.277,1982-12-10,Airplane II: The Sequel,6.089,1021,27200000.0,['Paramount'],15000000.0
False,"[53, 18, 9648, 10749]",2057,en,Original Sin,37.123,2001-05-08,Original Sin,6.089,772,35402320.0,"['Epsilon Motion Pictures', 'Via Rosa Productions', 'Di Novi Pictures', 'Intermedia', 'Metro-Goldwyn-Mayer', 'Hyde Park Films', 'UGC Films']",42000000.0
False,"[28, 53]",522016,en,The 355,43.515,2022-01-05,The 355,6.088,926,55700000.0,"['Freckle Films', 'Genre Films', 'FilmNation Entertainment', 'Universal Pictures', 'DEMEI Holdings Limited', 'CNC', 'Firstep', 'Episode Films Co.', 'Zak Productions']",75000000.0
False,"[35, 10749, 80]",10833,en,Heartbreakers,25.55,2001-03-23,Heartbreakers,6.1,851,57800000.0,"['Davis Entertainment', 'Metro-Goldwyn-Mayer']",35000000.0
False,"[10751, 18]",457262,en,Rip Tide,15.608,2017-10-03,Rip Tide,6.087,446,0.0,['Jaggi Entertainment'],3400000.0
False,"[10402, 18]",440918,en,Teen Spirit,13.24,2019-04-12,Teen Spirit,6.087,303,0.0,"['Automatik Entertainment', 'Blank Tape', 'Aperture Media Partners', 'Head Gear Films', 'Interscope Films', 'Metrol Technology']",0.0
False,[35],14013,en,BASEketball,25.482,1998-07-28,BASEketball,6.087,540,7027290.0,"['Universal Pictures', 'Zucker Brothers Productions']",25000000.0
False,"[35, 10751, 14, 18]",8989,en,Harry and the Hendersons,18.62,1987-06-05,Harry and the Hendersons,6.087,648,49998613.0,"['Amblin Entertainment', 'Universal Pictures']",10000000.0
False,"[878, 12, 28, 35, 53]",641501,fr,Comment je suis devenu super-héros,14.807,2020-11-19,How I Became a Superhero,6.086,477,0.0,"['Trésor Films', 'Artémis Productions', 'Shelter Prod', 'Warner Bros. Entertainment France']",18000000.0
False,"[28, 80, 53]",336004,en,Heist,32.13,2015-11-13,Heist,6.086,880,4100000.0,"['Silver Plane Films', 'EFO Films', 'Mass Hysteria Entertainment', 'Tri Vision Pictures', 'Hannibal Classics']",8900000.0
False,"[28, 35, 878]",262841,en,Monster Trucks,32.807,2016-12-21,Monster Trucks,6.086,808,64493915.0,"['Nickelodeon Movies', 'Paramount', 'Disruption Entertainment', 'Paramount Animation']",125000000.0
False,"[18, 53, 9648]",28211,en,Chloe,34.623,2010-02-25,Chloe,6.086,1628,13657649.0,"['Outpost Studios', 'StudioCanal', 'The Montecito Picture Company']",14000000.0
False,"[28, 18, 80]",8409,en,A Man Apart,24.821,2003-04-04,A Man Apart,6.086,836,44350926.0,"['Newman/Tooley Films', '""DIA"" Productions GmbH & Co. KG', 'Joseph Nittolo Entertainment', 'New Line Cinema']",36000000.0
False,"[80, 18, 27]",408439,en,Hounds of Love,15.121,2016-10-07,Hounds of Love,6.085,323,0.0,['Factor 30 Films'],0.0
False,"[10749, 35]",295151,en,Let It Snow,24.843,2019-11-08,Let It Snow,6.085,1120,0.0,['Dylan Clark Productions'],0.0
False,"[18, 14]",44603,en,Hereafter,30.64,2010-10-22,Hereafter,6.085,1575,107000000.0,"['Warner Bros. Pictures', 'Amblin Entertainment', 'The Kennedy/Marshall Company', 'Malpaso Productions']",50000000.0
False,"[35, 18, 10749]",37786,en,Sex and the City 2,33.039,2010-05-26,Sex and the City 2,6.1,1563,290700000.0,"['Village Roadshow Pictures', 'New Line Cinema', 'Darren Star Productions', 'HBO']",100000000.0
False,"[35, 18, 10751, 10749]",15648,en,The Perfect Man,17.081,2005-06-17,The Perfect Man,6.085,755,0.0,"['Universal Pictures', 'Marc Platt Productions']",0.0
False,"[27, 53]",13186,en,Wrong Turn 2: Dead End,50.748,2007-08-25,Wrong Turn 2: Dead End,6.085,1301,0.0,"['20th Century Fox', 'Summit Entertainment', 'Constantin Film']",4000000.0
False,"[28, 12, 53]",11228,en,Daylight,25.36,1996-12-06,Daylight,6.087,1450,159212469.0,"['Davis Entertainment', 'Universal Pictures']",80000000.0
False,"[12, 14, 28]",9610,en,Conan the Destroyer,36.224,1984-06-29,Conan the Destroyer,6.085,1400,28600000.0,"['Universal Pictures', 'Dino De Laurentiis Company']",18000000.0
False,"[35, 10402]",8873,en,Wayne's World 2,18.51,1993-12-10,Wayne's World 2,6.084,983,48198019.0,['Paramount'],40000000.0
False,"[35, 10749]",370978,es,"Kiki, el amor se hace",10.469,2016-04-01,"Kiki, Love to Love",6.084,351,0.0,"['Vértigo Films', 'Telecinco Cinema']",0.0
False,[37],354110,en,Forsaken,18.295,2015-09-16,Forsaken,6.1,328,0.0,"['Moving Pictures Media', 'Minds Eye Entertainment', 'Panacea Entertainment', 'FilmWest Productions', 'Rollercoaster Films', 'Vortex Words + Pictures']",11000000.0
False,[53],283601,en,Galveston,17.073,2018-10-10,Galveston,6.084,477,0.0,"['Jean Doumanian Productions', 'Low Spark Films', 'RLJE Films']",0.0
False,"[35, 878]",10516,fr,Le Gendarme et les Extra-terrestres,15.328,1979-01-31,The Gendarme and the Creatures from Outer Space,6.084,574,0.0,['SNC'],0.0
False,"[878, 12, 53]",10606,en,The Philadelphia Experiment,19.362,1984-08-03,The Philadelphia Experiment,6.1,355,0.0,"['New Pictures Group', 'New World Pictures', 'Cinema Group Ventures']",21000000.0
False,"[12, 16, 10751, 35]",278154,en,Ice Age: Collision Course,52.215,2016-06-23,Ice Age: Collision Course,6.082,4297,408579038.0,"['Blue Sky Studios', '20th Century Fox Animation', '20th Century Fox']",105000000.0
False,[35],170354,it,Il principe abusivo,6.898,2013-02-09,The Unlikely Prince,6.082,633,0.0,"['Cattleya', 'RAI Cinema']",0.0
False,[35],64807,en,Grudge Match,23.624,2013-12-25,Grudge Match,6.082,1222,44907260.0,"['Gerber Pictures', 'Warner Bros. Pictures', 'Callahan Filmworks']",40000000.0
False,"[18, 80]",33909,en,Wall Street: Money Never Sleeps,23.028,2010-09-20,Wall Street: Money Never Sleeps,6.082,1445,134748021.0,"['Pressman Film', 'Dune Entertainment III', 'Dune Entertainment', '20th Century Fox']",70000000.0
False,"[10749, 35]",787298,pl,Miłość do kwadratu,13.477,2021-02-11,Squared Love,6.081,304,0.0,['Endemol Shine Polska'],0.0
False,"[27, 28, 35]",290999,en,Wyrmwood: Road of the Dead,11.777,2014-09-19,Wyrmwood: Road of the Dead,6.081,415,0.0,['Guerilla Films'],0.0
False,"[53, 878, 28]",937249,en,57 Seconds,71.042,2023-09-29,57 Seconds,6.08,344,0.0,"['Ashland Hill Media Finance', 'BGG Capital', 'Curmudgeon Films', 'The Avenue Entertainment', 'R.U. Robot Studios', 'Highland Film Group', 'Revelations Entertainment']",0.0
False,"[14, 12, 10751]",426543,en,The Nutcracker and the Four Realms,32.832,2018-10-26,The Nutcracker and the Four Realms,6.08,2056,59500000.0,"['Walt Disney Pictures', 'The Mark Gordon Company']",120000000.0
False,"[12, 16, 10751]",10199,en,The Tale of Despereaux,26.967,2008-12-18,The Tale of Despereaux,6.079,864,87000000.0,['Larger Than Life Productions'],60000000.0
False,[35],951,en,Kindergarten Cop,21.691,1990-12-21,Kindergarten Cop,6.079,2351,201957688.0,"['Universal Pictures', 'Imagine Entertainment']",15000000.0
False,"[28, 53, 80]",928381,fr,Sans répit,19.913,2022-02-25,Restless,6.078,357,0.0,"['Bright Lights Films', 'uMedia', 'Mahi Films', 'Umedia']",0.0
False,"[53, 18, 27]",611605,en,1BR,20.027,2019-07-18,1BR,6.078,406,0.0,['Malevolent FIlms'],0.0
False,"[53, 9648]",417643,en,In Darkness,20.726,2018-05-25,In Darkness,6.078,458,217427.0,['42'],0.0
False,"[53, 28, 9648]",404733,en,Overdrive,23.501,2017-06-16,Overdrive,6.078,892,11247280.0,"['uMedia', 'Kinology', 'Setient Pictures', 'Paramount', 'Overdrive Productions', 'TF1 Studio', 'Nexus Factory', 'Brandt/Haas Productions', 'Océan Films Distribution', 'Belga Films']",28210303.0
False,"[53, 18, 80, 9648]",13975,en,In the Electric Mist,25.269,2009-04-15,In the Electric Mist,6.078,400,0.0,"['Little Bear', 'Ithaca Pictures']",0.0
False,"[9648, 12, 35]",9637,en,Scooby-Doo,55.98,2002-06-14,Scooby-Doo,6.079,4231,275650703.0,"['Mosaic Media Group', 'Warner Bros. Pictures']",84000000.0
False,"[53, 18]",258363,en,Desierto,10.702,2015-04-12,Desierto,6.077,337,4924990.0,"['Itaca Films', 'Esperanto Kino', 'CG Cinéma', 'Esperanto Filmoj', 'Orange Studio', 'Lava Bear']",0.0
False,"[28, 18, 53]",192102,en,3 Days to Kill,35.689,2014-02-14,3 Days to Kill,6.077,2069,53260230.0,"['Wonderland Sound and Vision', 'EuropaCorp', 'Relativity Media', '20th Century Fox']",28000000.0
False,"[10751, 12, 80, 9648, 35]",14043,en,Nancy Drew,20.75,2007-06-15,Nancy Drew,6.077,491,30715465.0,"['Jerry Weintraub Productions', 'Virtual Studios', 'Warner Bros. Pictures']",20000000.0
False,"[14, 27, 10749]",11979,en,Queen of the Damned,27.432,2002-02-10,Queen of the Damned,6.076,988,45479110.0,"['WV Films LLC', 'Village Roadshow Pictures', 'NPV Entertainment', 'Material', 'Warner Bros. Pictures']",35000000.0
False,"[28, 878, 53]",1738,en,Next,40.165,2007-04-25,Next,6.076,2824,76066841.0,"['Virtual Studios', 'Revolution Studios', 'Saturn Films', 'Paramount', 'Broken Road Productions', 'Initial Entertainment Group', 'Eyetronics']",70000000.0
False,[35],492355,it,Io c'è,9.325,2018-03-29,Just Believe,6.075,332,0.0,"['Vision Distribution', 'IIF - Lucisano Media Group']",0.0
False,"[10749, 53, 18]",451955,fr,L'Amant double,21.14,2017-05-26,Double Lover,6.075,504,4248574.0,"['Mars Films', 'FOZ', 'Mandarin Cinéma']",7110000.0
False,"[35, 10749]",121936,fr,Un bonheur n'arrive jamais seul,15.147,2012-06-27,Happiness Never Comes Alone,6.075,411,0.0,"['Pathé', 'Eskwad']",15000000.0
False,"[53, 27, 878]",12122,en,Village of the Damned,15.6,1995-04-28,Village of the Damned,6.074,771,9418365.0,['Universal Pictures'],22000000.0
False,"[28, 18, 9648, 53, 80]",9415,en,Murder at 1600,20.144,1997-04-18,Murder at 1600,6.074,501,25804707.0,"['Kopelson Entertainment', 'Regency Enterprises', '1600 Limited Partnership', 'Warner Bros. Pictures', 'Warner Bros.']",40000000.0
False,"[27, 9648, 53]",605804,en,The Wretched,14.823,2020-03-09,The Wretched,6.073,588,3758846.0,['Cailleach Productions'],0.0
False,"[12, 28, 53]",36670,en,Never Say Never Again,31.478,1983-10-07,Never Say Never Again,6.072,1355,160000000.0,"['TaliaFilm II Productions', 'Woodcote', 'PSO', 'Warner Bros. Pictures']",36000000.0
False,"[10749, 35]",419511,it,Mister Felicità,6.239,2017-01-01,Mister Happiness,6.072,325,10748185.0,['Cattleya'],0.0
False,"[28, 18]",76544,en,Man of Tai Chi,17.428,2013-07-04,Man of Tai Chi,6.071,862,2054941.0,"['China Film Group Corporation', 'Universal Pictures', 'Dalian Wanda Group', 'Company Films', 'Village Roadshow Pictures Asia', 'China Film Group']",25000000.0
False,"[18, 9648, 53, 36]",567970,en,Lost Girls,15.067,2020-01-28,Lost Girls,6.071,669,0.0,"['Archer Gray', 'Langley Park Productions']",0.0
False,"[18, 35]",308453,en,The Bronze,15.3,2016-01-22,The Bronze,6.1,353,615816.0,['Duplass Brothers Productions'],3500000.0
False,"[35, 878, 28]",9397,en,Evolution,40.344,2001-06-08,Evolution,6.071,2106,98376292.0,"['DreamWorks Pictures', 'Columbia Pictures', 'The Montecito Picture Company']",80000000.0
False,"[35, 10749]",201086,en,Cuban Fury,13.773,2014-02-14,Cuban Fury,6.07,305,0.0,"['Big Talk Studios', 'Anton Capital Entertainment', 'Film4 Productions', 'BFI']",0.0
False,"[35, 10749]",51588,en,Prom,19.935,2011-04-29,Prom,6.07,436,10130000.0,"['Walt Disney Pictures', 'Rickshaw Productions']",8000000.0
False,"[35, 53, 36, 27]",50204,en,Burke & Hare,23.199,2010-10-29,Burke & Hare,6.07,443,4791599.0,"['Quickfire Films', 'Ealing Studios', 'Fragile Films', 'Aegis Film Fund', 'Prescience']",10000000.0
False,"[12, 18, 28, 53]",14400,fr,Largo Winch,13.247,2008-12-17,The Heir Apparent: Largo Winch,6.07,498,17100000.0,"['Pan-Européenne', 'Wild Bunch', 'TF1 Films Production', 'Araneo', 'Canal+', 'October Pictures']",25400000.0
False,"[18, 9648, 53, 10749]",13944,en,Passengers,20.366,2008-09-26,Passengers,6.07,855,2000000.0,"['TriStar Pictures', 'Mandate Pictures', 'Persistent Entertainment', 'Intuition Films', 'Mandate International']",25000000.0
False,"[27, 14, 53]",11428,en,Sleepwalkers,34.797,1992-04-10,Sleepwalkers,6.07,494,30524764.0,"['Columbia Pictures', 'Victor & Grais Productions', 'Ion Pictures']",15000000.0
False,"[878, 53, 9648, 27]",458305,en,Vivarium,34.594,2019-09-07,Vivarium,6.069,1943,488000.0,"['Fantastic Films', 'Frakas Productions', 'Lovely Productions', 'XYZ Films', 'PingPongFilm', 'Saban Films']",4000000.0
False,"[27, 14, 53]",11428,en,Sleepwalkers,34.797,1992-04-10,Sleepwalkers,6.074,494,30524764.0,"['Columbia Pictures', 'Victor & Grais Productions', 'Ion Pictures']",15000000.0
False,"[28, 53, 18]",9395,en,Above the Law,20.323,1988-04-08,Above the Law,6.07,646,18869631.0,"['Warner Bros. Pictures', 'Warner Bros.']",7500000.0
False,"[878, 18, 28]",315837,en,Ghost in the Shell,52.501,2017-03-29,Ghost in the Shell,6.069,7753,169801921.0,"['Weying Galaxy Entertainment', 'Paramount', 'Shanghai Film Group', 'Reliance Entertainment', 'Grosvenor Park Productions', 'Steven Paul Production', 'Huahua Media', 'Seaside Entertainment', 'DreamWorks Pictures', 'Arad Productions']",110000000.0
False,"[53, 27]",146229,en,Kristy,15.657,2014-08-07,Kristy,6.069,383,0.0,"['Dimension Films', 'Electric City Entertainment', 'David Kirschner Productions', 'La Sienega Productions']",6900000.0
False,"[35, 80]",10157,en,Police Academy 2: Their First Assignment,39.165,1985-03-28,Police Academy 2: Their First Assignment,6.069,1455,55600000.0,"['The Ladd Company', 'Warner Bros. Pictures']",7600000.0
False,"[28, 80, 53]",9874,en,Cobra,30.406,1986-05-22,Cobra,6.069,1635,49042224.0,"['The Cannon Group', 'Warner Bros. Pictures', 'Golan-Globus Productions']",25000000.0
False,"[35, 10751]",486070,it,Benedetta follia,8.719,2018-01-11,Blessed Madness,6.068,374,4154000.0,['Filmauro'],0.0
False,"[18, 36, 53]",451184,en,Wasp Network,17.778,2020-01-29,Wasp Network,6.068,353,0.0,"['CG Cinéma', 'Nostromo Pictures', 'RT Features', 'SCOPE Pictures', 'France 2 Cinéma', 'Orange Studio', 'Memento Films Production']",0.0
False,[35],345922,en,Fist Fight,28.766,2017-02-16,Fist Fight,6.068,1189,41087017.0,"['Wrigley Pictures', 'New Line Cinema', 'Van Brand', '21 Laps Entertainment', 'Village Roadshow Pictures', 'Warner Bros. Pictures']",22000000.0
False,"[28, 53]",106021,en,Erased,17.529,2012-08-23,Erased,6.068,691,0.0,"['Informant Europe SPRL', 'uFilm', 'Informant Media', 'Entertainment Motion Pictures', 'uMedia', 'uFund', 'Essential Entertainment', 'Expatriate Films', 'Smash Media', 'Transfilm', 'National Bank of Canada TV and Motion Picture Group']",12000000.0
False,[18],39210,en,Somewhere,18.757,2010-09-03,Somewhere,6.1,694,14788642.0,"['Focus Features', 'Pathé', 'Medusa Film', 'TFC', 'American Zoetrope']",8000000.0
False,"[35, 27]",12110,en,Dracula: Dead and Loving It,27.526,1995-12-22,Dracula: Dead and Loving It,6.068,932,10772144.0,"['Castle Rock Entertainment', 'Enigma Pictures', 'Columbia Pictures', 'Brooksfilms']",30000000.0
False,"[53, 80, 18]",10562,en,Under Suspicion,16.897,2000-08-24,Under Suspicion,6.1,427,1308242.0,"['TF1 International', 'Revelations Entertainment']",25000000.0
False,"[18, 35, 80]",8130,en,Desperately Seeking Susan,18.148,1985-03-29,Desperately Seeking Susan,6.068,402,27400000.0,"['Orion Pictures', 'Sanford/Pillsbury Productions']",5000000.0
False,"[28, 12, 18, 10749]",6520,en,First Knight,22.001,1995-07-07,First Knight,6.068,1128,127600435.0,"['First Knight Productions', 'Columbia Pictures']",55000000.0
False,"[10751, 12, 35, 14, 16]",228165,en,The SpongeBob Movie: Sponge Out of Water,52.885,2015-01-28,The SpongeBob Movie: Sponge Out of Water,6.067,2254,311594032.0,"['Paramount Animation', 'Paramount', 'Nickelodeon Movies', 'United Plankton Pictures', 'Film Victoria', 'Rough Draft Studios', 'Disruption Entertainment']",74000000.0
False,"[28, 878, 12, 35, 10751]",88751,en,Journey to the Center of the Earth,39.197,2008-07-10,Journey to the Center of the Earth,6.067,4608,101702060.0,"['New Line Cinema', 'Walden Media', 'Journey Films']",45000000.0
False,"[28, 35, 80]",342521,en,Keanu,12.266,2016-04-21,Keanu,6.066,992,20609977.0,"['New Line Cinema', 'Monkeypaw Productions', 'Artists First', 'RatPac Entertainment']",15000000.0
False,"[12, 35, 18]",232572,en,A Walk in the Woods,21.204,2015-09-02,A Walk in the Woods,6.066,660,37461274.0,"['Wildwood Enterprises', 'Route One Entertainment', 'Broad Green Pictures']",8000000.0
False,"[16, 10751, 12]",77951,en,Walking with Dinosaurs,22.829,2013-12-18,Walking with Dinosaurs,6.066,441,126500000.0,"['Animal Logic', 'Evergreen Films', 'Reliance Entertainment', 'IM Global', 'BBC Studios', 'BBC Earth']",80000000.0
False,"[28, 53, 27]",30974,fr,Vertige,16.294,2009-06-24,High Lane,6.1,393,2141798.0,"['Gaumont', 'Sombrero Films', 'Studio Mad']",0.0
False,"[28, 18, 27, 878, 53]",25769,en,Carriers,29.013,2009-09-04,Carriers,6.066,1327,5805279.0,"['Paramount Vantage', 'Likely Story', 'This Is That', 'Ivy Boy Productions']",0.0
False,"[80, 53, 9648]",13252,en,Cleaner,33.6,2007-09-11,Cleaner,6.066,777,5796630.0,"['Nu Image', 'Anonymous Content', 'Millennium Media', 'Hygenic Productions', 'MWP Productions']",25000000.0
False,[35],598133,en,The F**k-It List,13.248,2020-07-01,The F**k-It List,6.065,470,0.0,"['Awesomeness Films', 'Paramount']",5000000.0
False,"[27, 28, 53]",48572,en,Red State,17.455,2011-08-19,Red State,6.065,891,1104682.0,"['SModcast Pictures', 'NVSH Productions', 'Phase 4 Films', 'View Askew Productions']",4000000.0
False,"[28, 53, 80]",15092,en,Crank: High Voltage,39.345,2009-04-16,Crank: High Voltage,6.065,2687,34600000.0,"['Lionsgate', 'Lakeshore Entertainment', 'RadicalMedia']",20000000.0
False,"[16, 14, 28, 878]",11052,en,Yu-Gi-Oh! The Movie,27.971,2004-08-13,Yu-Gi-Oh! The Movie,6.065,324,29200000.0,"['Shueisha', 'Gallop', 'TV Tokyo', 'NAS', '4Kids Entertainment', 'Konami']",20000000.0
False,[35],9298,en,Ali G Indahouse,22.131,2002-03-21,Ali G Indahouse,6.065,1294,25900000.0,"['Universal Pictures', 'Working Title Films', 'WT² Productions']",7000000.0
False,"[27, 9648, 53]",166271,en,Haunter,13.02,2013-10-17,Haunter,6.064,528,0.0,"['Wild Bunch', 'Copperheart Entertainment']",0.0
False,"[27, 9648, 53]",44040,en,Devil,20.798,2010-09-16,Devil,6.064,2721,33583175.0,"['Universal Pictures', 'MRC', 'Night Chronicles', 'Relativity Media']",10000000.0
False,"[10751, 28, 14, 35]",615677,en,We Can Be Heroes,36.32,2020-12-25,We Can Be Heroes,6.063,731,0.0,"['Troublemaker Studios', 'Quick Draw Productions', 'Double R Productions']",0.0
False,"[28, 53, 878]",12088,en,Fortress,20.202,1992-12-18,Fortress,6.063,612,6739141.0,"['Village Roadshow Pictures', 'Davis Entertainment', 'Fortress Films', 'Dimension Films']",8000000.0
False,"[28, 53, 12]",831946,en,Interceptor,20.03,2022-05-26,Interceptor,6.062,686,0.0,"['Ambience Entertainment', 'Foryor Entertainment', 'Fin Design & Effects']",0.0
False,"[9648, 35, 18]",664469,en,Amsterdam,34.318,2022-09-27,Amsterdam,6.1,1348,31245810.0,"['DreamCrew', 'Keep Your Head Productions', 'Corazon Hayagriva', 'New Regency Productions', 'Regency Enterprises']",80000000.0
