adult,genre_ids,id,original_language,popularity,release_date,title,vote_average,vote_count,revenue,production_companies,budget,release_year,release_month,num_genres,release_season,budget_revenue_ratio
False,"[28, 53, 18]",866398,en,294.022,2024-01-08,The Beekeeper,7.471,1783,151417661.0,"['Miramax', 'Cedar Park Entertainment', 'Punch Palace Productions']",35000000.0,2024,1,3,Winter,0.23114872973767572
False,"[28, 12, 16, 10751]",260513,en,80.178,2018-06-14,Incredibles 2,7.471,12380,1242805359.0,"['Walt Disney Pictures', 'Pixar']",200000000.0,2018,6,4,Summer,0.16092624524963928
False,"[878, 27, 53]",11549,en,22.237,1956-02-05,Invasion of the Body Snatchers,7.471,996,3000000.0,"['Allied Artists Pictures', 'Walter Wanger Productions']",417000.0,1956,2,3,Winter,0.139
False,"[12, 35, 878]",196,en,34.322,1990-05-25,Back to the Future Part III,7.471,10040,244527583.0,"['Universal Pictures', 'Amblin Entertainment']",40000000.0,1990,5,3,Spring,0.16358072782324928
False,"[18, 80]",9559,en,26.131,1993-11-24,A Perfect World,7.47,1546,135100000.0,"['Malpaso Productions', 'Warner Bros. Pictures', 'Warner Bros.']",30000000.0,1993,11,2,Fall,0.22205773501110287
False,"[18, 53, 10752]",9075,nl,22.014,2006-09-14,Black Book,7.47,1078,26768563.0,"['Studio Babelsberg', 'Motel Films', 'Motion Investment Group', 'Egoli Tossell Film', 'Nederlands Fonds voor de Film', 'uFilm', 'Fu Works', 'Hector BV', 'Media Programme of the European Community', 'Euroimages Fund of the Council of Europe', 'VIP 4 Medienfonds', 'ContentFilm International', 'Clockwork Pictures', 'CoBo Fonds', 'FFA', 'Medienboard Berlin-Brandenburg', 'Sony Pictures Classics']",21000000.0,2006,9,3,Fall,0.7845023283468746
False,"[35, 18]",613090,es,12.105,2019-09-06,"Live Twice, Love Once",7.469,322,368430.0,"['Alamar Cinema 161', 'Convoy Films', 'Film Factory']",1450000.0,2019,9,2,Fall,3.9356187064028445
False,"[35, 18]",11562,en,21.91,1989-10-13,Crimes and Misdemeanors,7.468,819,18254702.0,"['Orion Pictures', 'Jack Rollins & Charles H. Joffe Productions']",19000000.0,1989,10,2,Fall,1.0408277275630136
False,"[35, 80, 10749]",3001,en,22.35,1966-07-13,How to Steal a Million,7.468,554,4400000.0,"['World Wide Productions', '20th Century Fox']",6400000.0,1966,7,3,Summer,1.4545454545454546
False,"[35, 18]",771077,fr,19.49,2022-03-30,Rise,7.467,383,11196824.0,"['Ce qui me meut', 'France 2 Cinéma', 'StudioCanal', 'Panache Productions', 'La Compagnie Cinématographique']",7780000.0,2022,3,2,Spring,0.6948398938841943
False,"[18, 35]",194662,en,51.284,2014-10-17,Birdman or (The Unexpected Virtue of Ignorance),7.467,12425,103215094.0,"['TSG Entertainment', 'Worldview Entertainment', 'New Regency Pictures', 'M Productions', 'Le Grisbi Productions']",18000000.0,2014,10,2,Fall,0.17439309797072897
False,"[18, 80]",11798,en,5.999,2006-09-12,This Is England,7.467,1193,8176544.0,"['EM Media', 'UK Film Council', 'Screen Yorkshire', 'Big Arty Productions', 'Film4 Productions']",2380000.0,2006,9,2,Fall,0.29107652328416506
False,"[28, 18, 9648, 53]",2501,en,45.195,2002-06-14,The Bourne Identity,7.467,8901,214034224.0,"['Universal Pictures', 'Hypnotic', 'Kalima Productions', 'Stillking Films', 'The Kennedy/Marshall Company']",60000000.0,2002,6,4,Summer,0.28032900009486333
False,"[35, 18, 10749]",219,es,16.965,2006-03-17,Volver,7.467,1626,85582407.0,"['El Deseo', 'Canal+ España', 'TVE', 'Focus Features', 'Sony Pictures Classics']",12899867.0,2006,3,3,Spring,0.15073035980397234
False,"[28, 18, 53]",4689,ko,17.992,2002-03-29,Sympathy for Mr. Vengeance,7.466,1361,1954937.0,"['CJ Entertainment', 'Studio Box']",4000000.0,2002,3,3,Spring,2.0461017413860394
False,"[35, 10749]",114,en,61.472,1990-03-23,Pretty Woman,7.466,7805,463406268.0,"['Touchstone Pictures', 'Silver Screen Partners IV', 'Regency Enterprises', 'Arnon Milchan Productions']",14000000.0,1990,3,2,Spring,0.030211071724217595
False,"[10402, 35, 27]",27327,en,19.379,1974-10-31,Phantom of the Paradise,7.465,609,250000.0,"['Harbor Productions', 'Pressman-Williams', '20th Century Fox']",1300000.0,1974,10,3,Fall,5.2
False,[18],16858,en,14.187,1979-12-16,All That Jazz,7.465,456,37823676.0,"['Columbia Pictures', '20th Century Fox']",12000000.0,1979,12,1,Winter,0.3172616009083834
False,"[28, 18, 10752]",1251,en,22.322,2006-12-09,Letters from Iwo Jima,7.465,1939,68673228.0,"['Warner Bros. Pictures', 'DreamWorks Pictures', 'Malpaso Productions', 'Amblin Entertainment']",19000000.0,2006,12,3,Winter,0.27667259211988693
False,"[28, 53, 18]",5503,en,35.323,1993-08-06,The Fugitive,7.464,3989,368875760.0,['Warner Bros. Pictures'],44000000.0,1993,8,3,Summer,0.11928135370022687
False,"[35, 878, 14, 27]",36685,en,25.676,1975-08-14,The Rocky Horror Picture Show,7.463,2669,112892319.0,"['Michael White Productions', '20th Century Fox']",1200000.0,1975,8,4,Summer,0.010629598281172698
False,[18],24226,en,26.407,1982-12-08,The Verdict,7.462,592,53977250.0,"['20th Century Fox', 'Zanuck/Brown Productions']",16000000.0,1982,12,1,Winter,0.2964211774404958
False,"[878, 53]",828,en,25.601,1951-09-28,The Day the Earth Stood Still,7.461,1041,1850000.0,['20th Century Fox'],995000.0,1951,9,2,Fall,0.5378378378378378
False,"[10402, 18]",470878,en,26.725,2018-02-14,I Can Only Imagine,7.46,433,86026201.0,"['Kevin Downes Productions', 'Mission Pictures International', 'City on a Hill Productions', 'Imagine Rights', 'LD Entertainment']",7000000.0,2018,2,2,Winter,0.08137055825585045
False,"[12, 35, 10751]",346648,en,39.028,2017-11-09,Paddington 2,7.46,2206,227300000.0,"['Heyday Films', 'StudioCanal', 'Anton Capital Entertainment', 'Canal+', 'Ciné+', 'Marmalade Films Ltd.']",40000000.0,2017,11,3,Fall,0.1759788825340959
False,"[80, 18]",18900,en,17.68,1967-12-15,In Cold Blood,7.46,337,13007551.0,"['Pax Enterprises', 'Columbia Pictures']",3500000.0,1967,12,2,Winter,0.2690744783549186
False,"[37, 10749, 18]",3088,en,17.879,1946-10-17,My Darling Clementine,7.46,397,2750000.0,['20th Century Fox'],2000000.0,1946,10,3,Fall,0.7272727272727273
False,"[18, 53, 80]",379,en,28.148,1990-09-21,Miller's Crossing,7.46,1547,5080409.0,"['Circle Films', '20th Century Fox']",14000000.0,1990,9,3,Fall,2.7556836467300174
False,"[18, 10749]",239571,en,26.51,2014-10-15,The Best of Me,7.459,2475,35926213.0,['Relativity Media'],26000000.0,2014,10,2,Fall,0.7237055572765212
False,"[28, 18, 53]",9509,en,39.899,2004-04-23,Man on Fire,7.459,4880,130300000.0,"['Fox 2000 Pictures', 'Regency Enterprises', 'New Regency Pictures', 'Scott Free Productions', 'Epsilon Motion Pictures']",70000000.0,2004,4,3,Spring,0.5372217958557176
False,"[10749, 27]",6114,en,48.721,1992-11-13,Bram Stoker's Dracula,7.458,4828,215900000.0,"['American Zoetrope', 'Osiris Films', 'Columbia Pictures']",40000000.0,1992,11,2,Fall,0.18527095877721167
False,"[35, 18]",290,en,20.569,1991-08-01,Barton Fink,7.458,1583,6153939.0,"['Working Title Films', 'Circle Films', '20th Century Fox']",9000000.0,1991,8,2,Summer,1.4624779348641577
False,"[27, 9648, 53]",423108,en,86.582,2021-05-25,The Conjuring: The Devil Made Me Do It,7.457,5632,206400000.0,"['New Line Cinema', 'The Safran Company', 'Atomic Monster']",39000000.0,2021,5,3,Spring,0.18895348837209303
False,"[28, 80, 53]",984,en,41.022,1971-12-23,Dirty Harry,7.457,2314,35976000.0,"['Warner Bros. Pictures', 'Malpaso Productions']",4000000.0,1971,12,3,Winter,0.111185234600845
False,"[53, 9648]",574,en,19.603,1956-05-16,The Man Who Knew Too Much,7.457,1309,11300000.0,['Paramount'],1200000.0,1956,5,2,Spring,0.10619469026548672
False,"[18, 35, 10749]",74643,fr,44.902,2011-10-12,The Artist,7.456,3125,133432856.0,"['uFilm', 'La Petite Reine', 'Studio 37', 'La Classe américaine', 'JD Prod', 'France 3 Cinéma', 'Jouror Productions']",15000000.0,2011,10,3,Fall,0.1124160903818172
False,"[18, 36, 10752]",76758,zh,25.255,2011-12-15,The Flowers of War,7.455,753,95311434.0,"['New Picture Company', 'Beijing New Picture Film Co. Ltd.', 'EDKO Film']",94000000.0,2011,12,3,Winter,0.9862405385695907
False,"[53, 28, 80]",187,en,37.508,2005-04-01,Sin City,7.455,7791,158700000.0,"['Dimension Films', 'Troublemaker Studios', 'Miramax']",40000000.0,2005,4,3,Spring,0.2520478890989288
False,"[18, 35]",674324,en,29.179,2022-10-20,The Banshees of Inisherin,7.454,2446,49300000.0,"['Searchlight Pictures', 'Blueprint Pictures', 'Film4 Productions', 'TSG Entertainment']",20000000.0,2022,10,2,Fall,0.4056795131845842
False,"[10752, 28, 18]",374720,en,63.752,2017-07-19,Dunkirk,7.455,15897,527000000.0,"['Warner Bros. Pictures', 'Syncopy', 'Dombey Street Productions', 'Kaap Holland Film']",150000000.0,2017,7,3,Summer,0.2846299810246679
False,"[18, 9648, 53, 27]",1813,en,53.307,1997-10-17,The Devil's Advocate,7.454,5651,153000000.0,"['Monarchy Enterprises B.V.', 'Regency Enterprises', 'Kopelson Entertainment', 'New Regency Pictures', 'Taurus Film', 'Warner Bros. Pictures']",57000000.0,1997,10,4,Fall,0.37254901960784315
False,"[18, 10749, 10752, 10402]",440298,pl,15.896,2018-06-08,Cold War,7.453,1416,18754051.0,"['Protagonist Pictures', 'Opus Film', 'MK2 Films', 'Film4 Productions', 'ARTE', 'BFI', 'CNC']",4954500.0,2018,6,4,Summer,0.2641829223990059
False,"[28, 36, 18]",37472,cn,4.36,2010-04-29,Ip Man 2,7.453,2147,36000000.0,"['Mandarin Films', 'Golden Harvest Company', 'Henan Film & TV Production Group Henan Film Studio', 'Beijing ShengShi HuaRei Film Investment & Management Co.', 'Desen International Media', 'Prosperity Pictures', 'Foshan Pearl River Media Group', 'Donlord Skykee Film Investment', 'Teng Yuan Film & TV Media', 'Beijing Baron Stars Culture Media', 'Shenzhen Haiguchi Investment', 'Beijing Xinyinglian Cinema Circuit']",12900000.0,2010,4,3,Spring,0.35833333333333334
False,"[18, 53]",9008,en,23.276,1999-10-28,The Insider,7.5,1708,60300000.0,"['Touchstone Pictures', 'Spyglass Entertainment', 'Mann/Roth Productions', 'Forward Pass', 'Blue Light']",90000000.0,1999,10,2,Fall,1.492537313432836
False,"[28, 12, 878, 53]",154,en,23.316,1982-06-04,Star Trek II: The Wrath of Khan,7.453,1806,96800000.0,['Paramount'],12000000.0,1982,6,4,Summer,0.12396694214876033
False,"[18, 10751]",630220,it,13.008,2020-01-02,18 Presents,7.452,650,3486375.0,"['Lucky Red', '3 Marys Entertainment', 'RAI Cinema', 'Vision Distribution', 'Sky Italia', 'Universal Pictures']",2500000.0,2020,1,2,Winter,0.7170771933598652
False,"[12, 10749, 36]",10907,en,25.084,1938-05-13,The Adventures of Robin Hood,7.451,698,3981000.0,['Warner Bros. Pictures'],2033000.0,1938,5,3,Spring,0.5106757096206983
False,"[18, 10749]",8055,en,38.241,2008-12-10,The Reader,7.451,2906,108902486.0,"['The Weinstein Company', 'Filmstiftung Nordrhein-Westfalen', 'Mirage Enterprises', 'Studio Babelsberg', 'FFA', 'Deutscher Filmförderfonds', 'Medienboard Berlin-Brandenburg', 'ARD', 'Mitteldeutsche Medienförderung']",32000000.0,2008,12,2,Winter,0.29384085869261056
False,"[28, 80]",339403,en,56.938,2017-06-28,Baby Driver,7.449,15049,226945087.0,"['Big Talk Studios', 'Working Title Films', 'Working Title Films']",34000000.0,2017,6,2,Summer,0.14981597728969565
False,"[80, 53, 27, 9648]",36095,ja,17.856,1997-12-27,Cure,7.4,444,99000.0,"['Daiei Film', 'Twins Japan']",20000.0,1997,12,4,Winter,0.20202020202020202
False,"[18, 36]",568,en,44.941,1995-06-30,Apollo 13,7.449,5164,355237933.0,"['Imagine Entertainment', 'Universal Pictures']",52000000.0,1995,6,2,Summer,0.14638076390338642
False,"[18, 10749, 36]",660000,fr,17.194,2021-10-20,Lost Illusions,7.447,459,8600000.0,"['Curiosa Films', 'France 3 Cinéma', 'Pictanovo', 'uMedia', 'Canal+', 'France Télévisions', 'Ciné+', 'CNC', 'Orange Studio', 'Gaumont', 'Gabriel Inc.', 'uFund', 'Région Hauts-de-France']",20800000.0,2021,10,3,Fall,2.4186046511627906
False,"[18, 80]",376290,en,23.527,2016-11-25,Miss Sloane,7.447,1701,9101546.0,"['FilmNation Entertainment', 'Transfilm', 'Archery Pictures', 'Ciné+', 'France 2 Cinéma', 'Canal+', 'France Télévisions Distribution']",13000000.0,2016,11,2,Fall,1.4283287696397953
False,"[36, 18, 28]",617653,en,26.596,2021-10-13,The Last Duel,7.446,3150,30500000.0,"['20th Century Studios', 'Pearl Street Films', 'TSG Entertainment', 'Scott Free Productions']",100000000.0,2021,10,3,Fall,3.278688524590164
False,"[16, 12, 14]",508883,ja,286.841,2023-07-14,The Boy and the Heron,7.444,1123,165208613.0,['Studio Ghibli'],50000000.0,2023,7,3,Summer,0.30264765917500924
False,"[18, 36, 10752]",8741,en,25.789,1998-12-23,The Thin Red Line,7.4,2819,98126565.0,"['Fox 2000 Pictures', 'Phoenix Pictures', 'Pioneer Films', 'George Stevens Jr. Productions', 'Geisler-Roberdeau Productions']",52000000.0,1998,12,3,Winter,0.529927853889515
False,"[53, 80, 18]",582014,en,31.414,2020-12-13,Promising Young Woman,7.4,3001,20379604.0,"['LuckyChap Entertainment', 'FilmNation Entertainment']",10000000.0,2020,12,3,Winter,0.4906866688871874
False,"[28, 53, 80]",458156,en,72.256,2019-05-15,John Wick: Chapter 3 - Parabellum,7.442,10127,326709727.0,"['Thunder Road', 'Lionsgate', '87Eleven']",55000000.0,2019,5,3,Spring,0.16834515612692486
False,"[35, 18, 10749]",14736,en,24.164,2000-04-21,Love & Basketball,7.442,399,27728118.0,['40 Acres and a Mule Filmworks'],20000000.0,2000,4,3,Spring,0.7212894867224671
False,[37],10747,en,32.858,1976-06-30,The Outlaw Josey Wales,7.441,1074,31800000.0,"['Warner Bros. Pictures', 'Malpaso Productions']",3700000.0,1976,6,1,Summer,0.11635220125786164
False,"[18, 53, 878]",1902,es,19.964,1997-12-19,Open Your Eyes,7.442,974,370720.0,"['Les Films Alain Sarde', 'Las Producciones del Escorpion', 'Lucky Red', 'Canal+ España', 'Sogetel']",2900000.0,1997,12,3,Winter,7.822615451014243
False,"[12, 28, 878]",271110,en,93.776,2016-04-27,Captain America: Civil War,7.441,22022,1155046416.0,['Marvel Studios'],250000000.0,2016,4,3,Spring,0.21644151831210912
False,"[878, 53]",206487,en,35.719,2014-08-28,Predestination,7.44,6135,4942449.0,"['Screen Queensland', 'Screen Australia', 'Blacklab Entertainment', 'Wolfhound Pictures']",5500000.0,2014,8,2,Summer,1.112808650124665
False,"[18, 10402]",1677,en,23.928,2004-10-29,Ray,7.441,1863,124700000.0,"['Bristol Bay Productions', 'Universal Pictures', 'Anvil Films', 'Baldwin Entertainment Group']",40000000.0,2004,10,2,Fall,0.32076984763432237
False,"[35, 18, 53]",466272,en,82.578,2019-07-24,Once Upon a Time... in Hollywood,7.44,12768,374300000.0,"['Heyday Films', 'Columbia Pictures', 'Bona Film Group']",95000000.0,2019,7,3,Summer,0.25380710659898476
False,"[28, 53, 18]",33273,es,23.939,2009-11-06,Cell 211,7.44,1189,19300483.0,"['Vaca Films', 'La Fabrique 2', 'Morena Films', 'Sofica Soficinéma 4', 'Canal+', 'Telecinco Cinema']",5700000.0,2009,11,3,Fall,0.29532939667882924
False,"[10402, 18]",1407,fr,26.838,2007-02-14,La Vie en Rose,7.44,1516,86274793.0,"['TF1 International', 'Légende Films', 'Okko Production', 'Songbird Pictures', 'TF1 Films Production']",25000000.0,2007,2,2,Winter,0.2897717760968722
False,"[18, 53]",340666,en,44.765,2016-11-04,Nocturnal Animals,7.439,7381,29300000.0,"['Artina Films', 'Fade to Black Productions']",22500000.0,2016,11,2,Fall,0.7679180887372014
False,"[53, 80]",161,en,59.889,2001-12-07,Ocean's Eleven,7.4,11132,450717150.0,"['Warner Bros. Pictures', 'Village Roadshow Pictures', 'NPV Entertainment', 'Jerry Weintraub Productions', 'Section Eight']",85000000.0,2001,12,2,Winter,0.18858834193462573
False,"[18, 10752]",227306,en,36.112,2014-12-25,Unbroken,7.438,3952,163400000.0,"['Legendary Pictures', 'Jolie Pas', '3 Arts Entertainment']",65000000.0,2014,12,2,Winter,0.397796817625459
False,"[12, 18, 28]",32909,zh,18.62,2009-11-26,Mulan: Rise of a Warrior,7.438,402,13380561.0,"['Starlight International Media', 'Shanghai Film Group', 'Bona Film Group', 'TIK Films', 'Beijing Gallop Horse Film & TV Production']",12000000.0,2009,11,3,Fall,0.8968233843110166
False,[18],10435,en,18.799,1992-12-17,Chaplin,7.438,1007,9493259.0,"['Carolco Pictures', 'RCS Video', 'Lambeth', 'Japan Satellite Broadcasting (JSB)', 'Le Studio Canal+', 'TriStar Pictures']",31000000.0,1992,12,1,Winter,3.2654750070550063
False,"[10402, 35]",11031,en,26.719,1984-03-02,This Is Spinal Tap,7.437,1321,4700000.0,"['Spinal Tap Prod.', 'Embassy Films Associates', 'Embassy Pictures']",2500000.0,1984,3,2,Spring,0.5319148936170213
False,"[53, 27, 18]",11167,en,17.994,1960-05-16,Peeping Tom,7.436,734,83957.0,"['Michael Powell (Theatre)', 'Anglo-Amalgamated']",150000.0,1960,5,3,Spring,1.78662886954036
False,"[28, 35, 80, 14]",9470,cn,37.31,2004-02-10,Kung Fu Hustle,7.436,2630,102034104.0,"['Star Overseas', 'China Film Co-Production Corporation', 'Huayi Brothers Pictures', 'Beijing Film Studio', 'China Film Group Corporation', 'Columbia Pictures', 'Sony Pictures Classics', 'Columbia Pictures Film Production Asia']",20000000.0,2004,2,4,Winter,0.19601289388497006
False,"[35, 18]",565310,en,24.535,2019-07-12,The Farewell,7.435,1328,23076657.0,"['Big Beach', 'Depth of Field', 'Kindred Spirit', 'Seesaw Productions']",250300.0,2019,7,2,Summer,0.010846458392998604
False,[878],17654,en,45.033,2009-08-05,District 9,7.436,9040,210800000.0,"['TriStar Pictures', 'Block / Hanson', 'WingNut Films', 'District 9']",30000000.0,2009,8,1,Summer,0.14231499051233396
False,"[18, 10749]",4584,en,30.828,1995-12-13,Sense and Sensibility,7.434,1588,134582776.0,"['Mirage Enterprises', 'Columbia Pictures']",16000000.0,1995,12,2,Winter,0.11888594124407123
False,"[28, 12, 878]",429617,en,93.107,2019-06-28,Spider-Man: Far From Home,7.434,14996,1131927996.0,"['Marvel Studios', 'Pascal Pictures', 'Columbia Pictures']",160000000.0,2019,6,3,Summer,0.14135174725371843
False,"[80, 18, 9648, 53]",395834,en,43.747,2017-08-03,Wind River,7.434,4927,44998252.0,"['Savvy Media Holdings', 'Thunder Road', 'Film 44', 'Acacia Filmed Entertainment', 'Riverstone Pictures', 'Voltage Pictures', 'Synergics Films', 'Star Thrower Entertainment', 'Tunica-Biloxi Tribe of Louisiana', 'The Fyzz', 'Wild Bunch']",11000000.0,2017,8,4,Summer,0.24445394012194074
False,"[35, 10749, 12]",16305,en,11.919,1941-11-30,Sullivan's Travels,7.434,424,1200000.0,['Paramount'],700000.0,1941,11,3,Fall,0.5833333333333334
False,"[878, 28, 12]",13475,en,55.773,2009-05-06,Star Trek,7.433,9555,385700000.0,"['Paramount', 'Spyglass Entertainment', 'Bad Robot']",150000000.0,2009,5,3,Spring,0.388903292714545
False,[18],462,en,30.666,2000-03-17,Erin Brockovich,7.432,2992,256271286.0,['Jersey Films'],52000000.0,2000,3,1,Spring,0.20290997408113837
False,"[80, 18]",226,en,20.367,1999-09-02,Boys Don't Cry,7.433,1247,11540607.0,"['IFC Films', 'Fox Searchlight Pictures', 'The Independent Film Channel Productions', 'Killer Films', 'Hart-Sharp Entertainment']",2000000.0,1999,9,2,Fall,0.17330110972499108
False,[18],16619,en,20.502,1980-09-19,Ordinary People,7.432,585,54766923.0,"['Paramount', 'Wildwood Enterprises']",6000000.0,1980,9,1,Fall,0.10955517804058483
False,"[35, 10749]",2690,en,26.068,1963-06-05,Irma la Douce,7.432,387,25200000.0,"['Phalanx Productions', 'The Mirisch Company', 'United Artists']",5000000.0,1963,6,2,Summer,0.1984126984126984
False,"[10752, 28, 18]",193756,en,34.082,2013-12-24,Lone Survivor,7.431,4074,149295601.0,"['EFO Films', 'Envision Entertainment', 'Film 44', 'Herrick Entertainment', 'Leverage', 'Spikings Entertainment', 'Single Berry', 'Closest to the Hole Productions']",40000000.0,2013,12,3,Winter,0.2679248399288067
False,"[10752, 28]",190859,en,67.198,2014-12-25,American Sniper,7.43,12431,542300000.0,"['Warner Bros. Pictures', 'Village Roadshow Pictures', 'RatPac Entertainment', 'Mad Chance', '22nd & Indiana Pictures', 'Malpaso Productions']",58800000.0,2014,12,2,Winter,0.10842706988751613
False,"[35, 10751]",771,en,2.769,1990-11-16,Home Alone,7.43,10723,476684675.0,"['Hughes Entertainment', '20th Century Fox']",18000000.0,1990,11,2,Fall,0.03776081116935425
False,"[35, 12]",912908,en,54.201,2023-08-17,Strays,7.429,669,32000000.0,"['Universal Pictures', 'Lord Miller', 'Picturestart', 'Rabbit Hole Productions']",46000000.0,2023,8,2,Summer,1.4375
False,"[18, 80]",507505,es,12.342,2018-08-09,El Angel,7.4,522,10452324.0,"['El Deseo', 'K & S Films', 'INCAA', 'Underground Producciones', 'Telefe', 'TVE']",3000000.0,2018,8,2,Summer,0.2870175092161322
False,"[16, 12, 14]",271706,zh,17.235,2016-07-08,Big Fish & Begonia,7.4,421,84552250.0,"['Studio Mir', 'Beijing Enlight Pictures', 'Horgos Coloroom Pictures']",4531653.0,2016,7,3,Summer,0.05359588893258311
False,[35],250219,it,10.102,2014-02-06,I Can Quit Whenever I Want,7.429,1758,54606.0,"['Ascent Film', 'Fandango', 'RAI Cinema']",2000000.0,2014,2,1,Winter,36.6260117935758
False,"[18, 12]",129670,en,16.173,2013-09-21,Nebraska,7.429,1672,27700000.0,"['Paramount Vantage', 'FilmNation Entertainment', 'Blue Lake Media Fund', 'Echo Lake Entertainment', 'Bona Fide Productions']",12000000.0,2013,9,2,Fall,0.4332129963898917
False,"[18, 10749]",15919,en,16.748,1955-04-11,Marty,7.429,352,3000000.0,"['United Artists', 'Hecht-Lancaster Productions']",343000.0,1955,4,2,Spring,0.11433333333333333
False,"[18, 36, 12]",9549,en,22.296,1983-10-20,The Right Stuff,7.429,813,21500000.0,"['The Ladd Company', 'Warner Bros. Pictures', 'Warner Bros.']",27000000.0,1983,10,3,Fall,1.255813953488372
False,"[28, 53]",245891,en,66.297,2014-10-22,John Wick,7.428,18496,88761661.0,"['87Eleven', 'DefyNite Films', 'MJW Films', 'Thunder Road']",20000000.0,2014,10,2,Fall,0.22532250720274377
False,"[28, 18, 9648, 53]",2503,en,44.417,2007-08-03,The Bourne Ultimatum,7.428,7335,442824138.0,"['Universal Pictures', 'The Kennedy/Marshall Company', 'Ludlum Entertainment', 'Motion Picture BETA Produktionsgesellschaft', 'Bourne Again', 'KanZaman Services', 'Peninsula Films', 'Studio Babelsberg']",70000000.0,2007,8,4,Summer,0.15807629709652368
False,"[80, 18, 53]",242,en,72.802,1990-12-25,The Godfather Part III,7.427,5873,136766062.0,"['Paramount', 'American Zoetrope']",54000000.0,1990,12,3,Winter,0.39483479461447096
False,"[12, 28, 878]",101299,en,68.859,2013-11-15,The Hunger Games: Catching Fire,7.427,16775,865011746.0,"['Lionsgate', 'Color Force']",130000000.0,2013,11,3,Fall,0.15028697656551823
False,"[53, 12, 18]",38985,en,19.572,1977-06-24,Sorcerer,7.427,470,9000000.0,"['Paramount', 'Universal Pictures', 'Film Properties International N.V.']",22000000.0,1977,6,3,Summer,2.4444444444444446
False,"[18, 10749]",51828,en,62.044,2011-03-02,One Day,7.425,4077,59400000.0,"['Color Force', 'Film4 Productions', 'Focus Features']",15000000.0,2011,3,2,Spring,0.25252525252525254
False,[18],292011,en,31.923,2019-12-13,Richard Jewell,7.425,2368,33900000.0,"['Warner Bros. Pictures', 'Malpaso Productions', 'Appian Way', 'Misher Films', '75 Year Plan Productions']",45000000.0,2019,12,1,Winter,1.3274336283185841
False,"[28, 12, 14]",284052,en,70.915,2016-10-25,Doctor Strange,7.424,21421,676343174.0,['Marvel Studios'],180000000.0,2016,10,3,Fall,0.2661370838348995
False,"[16, 28]",217993,en,30.709,2014-01-21,Justice League: War,7.424,1024,5155325.0,"['DC Entertainment', 'Warner Bros. Animation', 'DC Comics']",3500000.0,2014,1,2,Winter,0.6789096710682644
False,"[18, 53, 80]",11615,en,25.246,2003-02-21,The Life of David Gale,7.424,1911,38955598.0,"['Mikona Productions', 'Universal Pictures', 'Intermedia', 'Saturn Films', 'Dirty Hands Productions']",50000000.0,2003,2,3,Winter,1.283512577576142
False,[28],9461,en,42.64,1973-08-17,Enter the Dragon,7.424,1777,21485066.0,"['Concord Productions', 'Warner Bros. Pictures', 'Orange Sky Golden Harvest', 'Sequoia Pictures', 'Golden Harvest Company', 'Concord', 'Warner Bros.']",10000000.0,1973,8,1,Summer,0.4654395755637893
False,"[80, 35, 18]",1847,en,15.216,1973-03-08,The Long Goodbye,7.424,582,959000.0,"['United Artists', ""Lion's Gate Films""]",1700000.0,1973,3,3,Spring,1.772679874869656
False,"[18, 878, 9648]",686,en,40.276,1997-07-11,Contact,7.424,4231,171120329.0,"['South Side Amusement Company', 'Warner Bros. Pictures']",90000000.0,1997,7,3,Summer,0.5259456928697233
False,"[28, 12]",353081,en,74.214,2018-07-13,Mission: Impossible - Fallout,7.423,7830,791700000.0,"['Paramount', 'Bad Robot', 'Skydance Media', 'TC Productions']",178000000.0,2018,7,2,Summer,0.22483263862574207
False,"[10751, 16, 14, 12, 878]",11704,en,26.078,1982-06-17,The Secret of NIMH,7.422,760,14665733.0,"['United Artists', 'Aurora', 'Mrs. Brisby Ltd.', 'Sullivan Bluth Studios']",7000000.0,1982,6,5,Summer,0.4773031119549224
False,[18],10400,en,20.808,1999-09-17,The Hurricane,7.4,1313,73956241.0,"['Universal Pictures', 'Azoff Entertainment', 'Beacon Communications', 'Beacon Pictures', 'Buena Vista International', 'Touchstone Pictures']",50000000.0,1999,9,1,Fall,0.6760754646791742
False,"[80, 27, 9648]",4232,en,63.026,1996-12-20,Scream,7.4,6546,173100000.0,"['Dimension Films', 'Woods Entertainment', 'Miramax']",14000000.0,1996,12,3,Winter,0.08087810514153669
False,"[53, 9648, 10749, 18]",4174,en,24.158,1945-11-08,Spellbound,7.422,833,7000000.0,"['Vanguard Films', 'United Artists', 'Selznick International Pictures']",1500000.0,1945,11,4,Fall,0.21428571428571427
False,"[12, 28, 878]",1895,en,50.121,2005-05-17,Star Wars: Episode III - Revenge of the Sith,7.421,13158,850000000.0,['Lucasfilm Ltd.'],113000000.0,2005,5,3,Spring,0.13294117647058823
False,"[18, 10749]",1360,en,17.739,2002-08-29,Frida,7.4,1944,56298474.0,"['Miramax', 'Margaret Rose Perenchio Productions', 'Ventanarosa Productions', 'Lionsgate']",12000000.0,2002,8,2,Summer,0.21314964949138762
False,"[12, 18, 28, 10749]",146,zh,29.041,2000-07-06,"Crouching Tiger, Hidden Dragon",7.4,3034,213525736.0,"['China Film Co-Production Corporation', 'Columbia Pictures Film Production Asia', 'Good Machine', 'Asia Union Film & Entertainment Ltd.', 'United China Vision', 'Zoom Hunt International Productions Company Ltd.', 'Edko Films', 'Ang Lee Productions', 'Sony Pictures Classics']",17000000.0,2000,7,4,Summer,0.07961569559933515
